order,family,genus,species,longitude,latitude,year,source,geometry
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-46.36,-22.61,NA,neotropical_carnivores,"c(-46.36, -22.61)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-62.26,-10.71,NA,neotropical_carnivores,"c(-62.26, -10.71)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.13551,-27.58404,2013,neotropical_carnivores,"c(-52.13551, -27.58404)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-97.12944,18.14194,2012,neotropical_carnivores,"c(-97.12944, 18.14194)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.86664,-20.9413,2018,neotropical_carnivores,"c(-44.86664, -20.9413)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.78831,-20.86878,2018,neotropical_carnivores,"c(-44.78831, -20.86878)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-46.38246,-13.11674,2014,neotropical_carnivores,"c(-46.38246, -13.11674)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-46.81876,-22.90755,2013,neotropical_carnivores,"c(-46.81876, -22.90755)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.83594,-15.85953,2013,neotropical_carnivores,"c(-48.83594, -15.85953)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-46.38765,-13.1619,2012,neotropical_carnivores,"c(-46.38765, -13.1619)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.75522,-15.50903,2016,neotropical_carnivores,"c(-44.75522, -15.50903)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.63773,-15.67508,2016,neotropical_carnivores,"c(-44.63773, -15.67508)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.89425,-15.39917,2016,neotropical_carnivores,"c(-44.89425, -15.39917)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.86114,-15.42888,2016,neotropical_carnivores,"c(-44.86114, -15.42888)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.77928,-15.46864,2016,neotropical_carnivores,"c(-44.77928, -15.46864)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.72163,-15.5392,2016,neotropical_carnivores,"c(-44.72163, -15.5392)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.69942,-15.58494,2016,neotropical_carnivores,"c(-44.69942, -15.58494)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.63627,-15.67152,2016,neotropical_carnivores,"c(-44.63627, -15.67152)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.258,-25.931,2014,neotropical_carnivores,"c(-54.258, -25.931)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.41733,-25.70082,2014,neotropical_carnivores,"c(-54.41733, -25.70082)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.01915,-25.81314,2014,neotropical_carnivores,"c(-54.01915, -25.81314)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.32357,-25.6909,2014,neotropical_carnivores,"c(-54.32357, -25.6909)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.41645,-25.65677,2014,neotropical_carnivores,"c(-54.41645, -25.65677)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.32644,-25.82119,2014,neotropical_carnivores,"c(-54.32644, -25.82119)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.35227,-25.89704,2014,neotropical_carnivores,"c(-54.35227, -25.89704)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.98735,-25.79717,2014,neotropical_carnivores,"c(-53.98735, -25.79717)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.91058,-25.89343,2014,neotropical_carnivores,"c(-53.91058, -25.89343)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.15117,-25.97225,2014,neotropical_carnivores,"c(-54.15117, -25.97225)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.85719,-25.82535,2014,neotropical_carnivores,"c(-53.85719, -25.82535)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.95248,-25.73071,2014,neotropical_carnivores,"c(-53.95248, -25.73071)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.5597,-25.78263,2014,neotropical_carnivores,"c(-54.5597, -25.78263)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.55854,-2.46395,2017,neotropical_carnivores,"c(-64.55854, -2.46395)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.62181,-2.52606,2017,neotropical_carnivores,"c(-64.62181, -2.52606)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.64626,-2.43273,2017,neotropical_carnivores,"c(-64.64626, -2.43273)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.58746,-2.48355,2017,neotropical_carnivores,"c(-64.58746, -2.48355)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.56673,-2.51533,2017,neotropical_carnivores,"c(-64.56673, -2.51533)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.7092,-2.46798,2015,neotropical_carnivores,"c(-64.7092, -2.46798)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.83333,-19.83333,2015,neotropical_carnivores,"c(-41.83333, -19.83333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.82268,-19.72482,2015,neotropical_carnivores,"c(-41.82268, -19.72482)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.81898,-19.72561,2014,neotropical_carnivores,"c(-41.81898, -19.72561)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.82095,-19.72499,2014,neotropical_carnivores,"c(-41.82095, -19.72499)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.81968,-19.72053,2015,neotropical_carnivores,"c(-41.81968, -19.72053)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.8162,-19.73453,2014,neotropical_carnivores,"c(-41.8162, -19.73453)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.85,-21.87,2017,neotropical_carnivores,"c(-41.85, -21.87)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.29,-22.29,2015,neotropical_carnivores,"c(-43.29, -22.29)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.3,-22.29,2017,neotropical_carnivores,"c(-43.3, -22.29)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.3,-22.28,2017,neotropical_carnivores,"c(-43.3, -22.28)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.24,-22.54,2017,neotropical_carnivores,"c(-43.24, -22.54)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-43.22,-22.54,2017,neotropical_carnivores,"c(-43.22, -22.54)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.7448,-19.11223,2017,neotropical_carnivores,"c(-50.7448, -19.11223)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.61191,-21.46344,2014,neotropical_carnivores,"c(-47.61191, -21.46344)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.09676,-22.05567,2013,neotropical_carnivores,"c(-48.09676, -22.05567)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-46.53036,-20.2442,2017,neotropical_carnivores,"c(-46.53036, -20.2442)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.74804,-19.10202,2017,neotropical_carnivores,"c(-50.74804, -19.10202)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.61107,-21.46669,2014,neotropical_carnivores,"c(-47.61107, -21.46669)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.09833,-22.05629,2013,neotropical_carnivores,"c(-48.09833, -22.05629)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.5514,-19.68061,2015,neotropical_carnivores,"c(-42.5514, -19.68061)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.6247,-19.83103,2015,neotropical_carnivores,"c(-42.6247, -19.83103)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.65197,-19.8195,2014,neotropical_carnivores,"c(-42.65197, -19.8195)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.55308,-19.79847,2014,neotropical_carnivores,"c(-42.55308, -19.79847)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.56911,-19.81364,2014,neotropical_carnivores,"c(-42.56911, -19.81364)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.53961,-19.82214,2015,neotropical_carnivores,"c(-42.53961, -19.82214)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.56994,-19.84125,2015,neotropical_carnivores,"c(-42.56994, -19.84125)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.57983,-19.82128,2015,neotropical_carnivores,"c(-42.57983, -19.82128)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.55736,-19.85661,2015,neotropical_carnivores,"c(-42.55736, -19.85661)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.57647,-19.63056,2015,neotropical_carnivores,"c(-42.57647, -19.63056)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.64169,-19.87761,2015,neotropical_carnivores,"c(-42.64169, -19.87761)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.48208,-19.7545,2015,neotropical_carnivores,"c(-42.48208, -19.7545)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.48775,-19.78139,2015,neotropical_carnivores,"c(-42.48775, -19.78139)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.59464,-19.80658,2015,neotropical_carnivores,"c(-42.59464, -19.80658)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.57497,-19.65892,2015,neotropical_carnivores,"c(-42.57497, -19.65892)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.56189,-19.87708,2015,neotropical_carnivores,"c(-42.56189, -19.87708)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.59747,-19.84283,2015,neotropical_carnivores,"c(-42.59747, -19.84283)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.65108,-19.88858,2015,neotropical_carnivores,"c(-42.65108, -19.88858)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.57372,-19.82658,2015,neotropical_carnivores,"c(-42.57372, -19.82658)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.65119,-19.87717,2015,neotropical_carnivores,"c(-42.65119, -19.87717)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.61003,-19.85653,2015,neotropical_carnivores,"c(-42.61003, -19.85653)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.59519,-19.66217,2015,neotropical_carnivores,"c(-42.59519, -19.66217)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.59986,-19.67331,2015,neotropical_carnivores,"c(-42.59986, -19.67331)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.62003,-19.747,2015,neotropical_carnivores,"c(-42.62003, -19.747)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.54053,-19.80611,2015,neotropical_carnivores,"c(-42.54053, -19.80611)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.58306,-19.76528,2015,neotropical_carnivores,"c(-42.58306, -19.76528)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.58069,-19.65175,2015,neotropical_carnivores,"c(-42.58069, -19.65175)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.52908,-19.81469,2015,neotropical_carnivores,"c(-42.52908, -19.81469)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.64331,-19.77328,2015,neotropical_carnivores,"c(-42.64331, -19.77328)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.62769,-19.77228,2015,neotropical_carnivores,"c(-42.62769, -19.77228)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.55906,-19.679,2015,neotropical_carnivores,"c(-42.55906, -19.679)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.62267,-19.75325,2015,neotropical_carnivores,"c(-42.62267, -19.75325)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.51783,-19.55078,2015,neotropical_carnivores,"c(-42.51783, -19.55078)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.52689,-19.55517,2015,neotropical_carnivores,"c(-42.52689, -19.55517)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.57525,-19.87147,2015,neotropical_carnivores,"c(-42.57525, -19.87147)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.5485,-19.84156,2015,neotropical_carnivores,"c(-42.5485, -19.84156)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-73.59254,3.44936,2018,neotropical_carnivores,"c(-73.59254, 3.44936)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-36.53278,-7.39083,2012,neotropical_carnivores,"c(-36.53278, -7.39083)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-36.06111,-7.07667,2009,neotropical_carnivores,"c(-36.06111, -7.07667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.69456,-22.22829,2018,neotropical_carnivores,"c(-44.69456, -22.22829)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.80562,-22.3743,2017,neotropical_carnivores,"c(-44.80562, -22.3743)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.65654,-22.37296,2015,neotropical_carnivores,"c(-44.65654, -22.37296)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-45.32224,-21.93857,2015,neotropical_carnivores,"c(-45.32224, -21.93857)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.69939,-22.23228,2018,neotropical_carnivores,"c(-44.69939, -22.23228)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-45.32335,-21.93673,2015,neotropical_carnivores,"c(-45.32335, -21.93673)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.79418,-22.35633,2016,neotropical_carnivores,"c(-44.79418, -22.35633)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.80297,-22.36948,2017,neotropical_carnivores,"c(-44.80297, -22.36948)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.81239,-22.36121,2017,neotropical_carnivores,"c(-44.81239, -22.36121)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.81042,-22.37404,2014,neotropical_carnivores,"c(-44.81042, -22.37404)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.62276,-22.43361,2014,neotropical_carnivores,"c(-44.62276, -22.43361)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.60444,-22.44985,2014,neotropical_carnivores,"c(-44.60444, -22.44985)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.60096,-22.43723,2014,neotropical_carnivores,"c(-44.60096, -22.43723)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.59842,-22.44342,2014,neotropical_carnivores,"c(-44.59842, -22.44342)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-44.80112,-22.35223,2016,neotropical_carnivores,"c(-44.80112, -22.35223)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.12417,-1.01361,2009,neotropical_carnivores,"c(-77.12417, -1.01361)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.00194,-0.70972,2009,neotropical_carnivores,"c(-76.00194, -0.70972)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.00833,-1.70638,2008,neotropical_carnivores,"c(-76.00833, -1.70638)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.44694,-0.66972,2008,neotropical_carnivores,"c(-76.44694, -0.66972)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.17618,-1.06371,2009,neotropical_carnivores,"c(-77.17618, -1.06371)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.08212,-0.97059,2009,neotropical_carnivores,"c(-77.08212, -0.97059)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.16306,-0.97216,2009,neotropical_carnivores,"c(-77.16306, -0.97216)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.07975,-0.99093,2009,neotropical_carnivores,"c(-77.07975, -0.99093)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.07734,-1.0142,2009,neotropical_carnivores,"c(-77.07734, -1.0142)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.07754,-1.03386,2009,neotropical_carnivores,"c(-77.07754, -1.03386)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.07946,-1.04457,2009,neotropical_carnivores,"c(-77.07946, -1.04457)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.10655,-0.99408,2009,neotropical_carnivores,"c(-77.10655, -0.99408)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.11825,-0.97646,2009,neotropical_carnivores,"c(-77.11825, -0.97646)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.11542,-1.01375,2009,neotropical_carnivores,"c(-77.11542, -1.01375)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.1101,-1.03275,2009,neotropical_carnivores,"c(-77.1101, -1.03275)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.10797,-1.05309,2009,neotropical_carnivores,"c(-77.10797, -1.05309)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.14838,-1.02549,2009,neotropical_carnivores,"c(-77.14838, -1.02549)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.13455,-0.99784,2009,neotropical_carnivores,"c(-77.13455, -0.99784)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.14116,-0.97894,2009,neotropical_carnivores,"c(-77.14116, -0.97894)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.13796,-1.01834,2009,neotropical_carnivores,"c(-77.13796, -1.01834)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.13643,-1.03734,2009,neotropical_carnivores,"c(-77.13643, -1.03734)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.13174,-1.06259,2009,neotropical_carnivores,"c(-77.13174, -1.06259)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.09393,-1.01491,2009,neotropical_carnivores,"c(-77.09393, -1.01491)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.1629,-1.01174,2009,neotropical_carnivores,"c(-77.1629, -1.01174)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.16434,-0.99146,2009,neotropical_carnivores,"c(-77.16434, -0.99146)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.05544,-1.00548,2009,neotropical_carnivores,"c(-77.05544, -1.00548)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-77.16977,-1.03778,2009,neotropical_carnivores,"c(-77.16977, -1.03778)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.01073,-0.69238,2009,neotropical_carnivores,"c(-76.01073, -0.69238)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.04297,-0.64841,2009,neotropical_carnivores,"c(-76.04297, -0.64841)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99819,-0.67275,2009,neotropical_carnivores,"c(-75.99819, -0.67275)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.02143,-0.67549,2009,neotropical_carnivores,"c(-76.02143, -0.67549)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.06585,-0.67435,2009,neotropical_carnivores,"c(-76.06585, -0.67435)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.02346,-0.71758,2009,neotropical_carnivores,"c(-76.02346, -0.71758)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99482,-0.71882,2009,neotropical_carnivores,"c(-75.99482, -0.71882)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99375,-0.73811,2009,neotropical_carnivores,"c(-75.99375, -0.73811)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.9926,-0.75841,2009,neotropical_carnivores,"c(-75.9926, -0.75841)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.01289,-0.73188,2009,neotropical_carnivores,"c(-76.01289, -0.73188)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.03144,-0.73199,2009,neotropical_carnivores,"c(-76.03144, -0.73199)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.0443,-0.71072,2009,neotropical_carnivores,"c(-76.0443, -0.71072)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.03301,-0.6978,2009,neotropical_carnivores,"c(-76.03301, -0.6978)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.05921,-0.69767,2009,neotropical_carnivores,"c(-76.05921, -0.69767)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.97396,-0.71437,2009,neotropical_carnivores,"c(-75.97396, -0.71437)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.96826,-0.73723,2009,neotropical_carnivores,"c(-75.96826, -0.73723)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.96976,-0.75722,2009,neotropical_carnivores,"c(-75.96976, -0.75722)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.98818,-0.70094,2009,neotropical_carnivores,"c(-75.98818, -0.70094)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99396,-0.6878,2009,neotropical_carnivores,"c(-75.99396, -0.6878)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.04178,-0.67257,2009,neotropical_carnivores,"c(-76.04178, -0.67257)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.96797,-0.68865,2009,neotropical_carnivores,"c(-75.96797, -0.68865)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.97433,-0.66797,2009,neotropical_carnivores,"c(-75.97433, -0.66797)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.94435,-0.7205,2009,neotropical_carnivores,"c(-75.94435, -0.7205)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.94496,-0.74105,2009,neotropical_carnivores,"c(-75.94496, -0.74105)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.94549,-0.76305,2009,neotropical_carnivores,"c(-75.94549, -0.76305)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.04019,-1.7059,2008,neotropical_carnivores,"c(-76.04019, -1.7059)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99673,-1.73396,2008,neotropical_carnivores,"c(-75.99673, -1.73396)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.03756,-1.76846,2008,neotropical_carnivores,"c(-76.03756, -1.76846)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.01754,-1.77903,2008,neotropical_carnivores,"c(-76.01754, -1.77903)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99441,-1.63714,2008,neotropical_carnivores,"c(-75.99441, -1.63714)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.97615,-1.62992,2008,neotropical_carnivores,"c(-75.97615, -1.62992)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.02111,-1.64594,2008,neotropical_carnivores,"c(-76.02111, -1.64594)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.00079,-1.65651,2008,neotropical_carnivores,"c(-76.00079, -1.65651)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.97661,-1.65261,2008,neotropical_carnivores,"c(-75.97661, -1.65261)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.04439,-1.6703,2008,neotropical_carnivores,"c(-76.04439, -1.6703)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.02523,-1.67337,2008,neotropical_carnivores,"c(-76.02523, -1.67337)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.00633,-1.67606,2008,neotropical_carnivores,"c(-76.00633, -1.67606)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99027,-1.67352,2008,neotropical_carnivores,"c(-75.99027, -1.67352)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.96796,-1.67881,2008,neotropical_carnivores,"c(-75.96796, -1.67881)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99056,-1.69061,2008,neotropical_carnivores,"c(-75.99056, -1.69061)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.96896,-1.69804,2008,neotropical_carnivores,"c(-75.96896, -1.69804)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.01207,-1.69819,2008,neotropical_carnivores,"c(-76.01207, -1.69819)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.03364,-1.72499,2008,neotropical_carnivores,"c(-76.03364, -1.72499)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.01682,-1.71765,2008,neotropical_carnivores,"c(-76.01682, -1.71765)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-75.99212,-1.71706,2008,neotropical_carnivores,"c(-75.99212, -1.71706)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.01693,-1.73713,2008,neotropical_carnivores,"c(-76.01693, -1.73713)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-76.0383,-1.75021,2008,neotropical_carnivores,"c(-76.0383, -1.75021)"
